
=469784170/70041,=469784170/44508,STRT 1 of BRANCH /P-ME003-H22A-008/B1,STRT,STRA,CIRC,100,DIAM,100,DIAM,0,0,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR100,,,,,,,,,,,,,,,,,,,,,91119,-5270,18581,92500,-5270,18581,0,0,0,0,0,0
=469784170/44508,=469784170/70044,BEND 1 of BRANCH /P-ME003-H22A-008/B1,BEND,RBEN,CIRC,100,DIAM,100,DIAM,0,0,0,2,30,50,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B30100,,,,,,,,,,,,,,,,,,,,,92500,-5270,18581,92552,-5281,18590,0,0,0,0,0,0
=469784170/70044,=469784170/44509,STRT 2 of BRANCH /P-ME003-H22A-008/B1,STRT,STRA,CIRC,100,DIAM,100,DIAM,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR100,,,,,,,,,,,,,,,,,,,,,92552,-5281,18590,92847,-5410,18701,0,0,0,0,0,0
=469784170/44509,=469784170/70045,BEND 2 of BRANCH /P-ME003-H22A-008/B1,BEND,RBEN,CIRC,100,DIAM,100,DIAM,0,0,0,2,30,50,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B30100,,,,,,,,,,,,,,,,,,,,,92846,-5409,18701,92898,-5420,18710,0,0,0,0,0,0
=469784170/70045,=469800554/2044,STRT 3 of BRANCH /P-ME003-H22A-008/B1,STRT,STRA,CIRC,100,DIAM,100,DIAM,0,0,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR100,,,,,,,,,,,,,,,,,,,,,92899,-5420,18710,94683,-5420,18710,0,0,0,0,0,0
=469800554/2044,=469800554/2054,BEND 3 of BRANCH /P-ME003-H22A-008/B1,BEND,RBEN,CIRC,100,DIAM,100,DIAM,0,0,0,2,30,50,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B30100,,,,,,,,,,,,,,,,,,,,,94682,-5420,18710,94734,-5420,18724,0,0,0,0,0,0
=469800554/2054,=469800554/2045,STRT 4 of BRANCH /P-ME003-H22A-008/B1,STRT,STRA,CIRC,100,DIAM,100,DIAM,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR100,,,,,,,,,,,,,,,,,,,,,94734,-5420,18724,94842,-5420,18786,0,0,0,0,0,0
=469800554/2045,=469800554/2055,BEND 4 of BRANCH /P-ME003-H22A-008/B1,BEND,RBEN,CIRC,100,DIAM,100,DIAM,0,0,0,2,30,50,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B30100,,,,,,,,,,,,,,,,,,,,,94842,-5420,18786,94894,-5420,18800,0,0,0,0,0,0
=469800554/2055,=469800554/2051,STRT 5 of BRANCH /P-ME003-H22A-008/B1,STRT,STRA,CIRC,100,DIAM,100,DIAM,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR100,,,,,,,,,,,,,,,,,,,,,94894,-5420,18800,95019,-5420,18800,0,0,0,0,0,0
=469800554/2051,=469800554/2056,TEE 1 of BRANCH /P-ME003-H22A-008/B1,TEE,CSBT,CIRC,100,DIAM,100,DIAM,100,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-T100X100,,,,,,,,,,,,,,,,,,,,,95018,-5420,18800,95183,-5420,18800,0,0,0,0,0,0
=469800554/2051,=469784170/40641,TEE 1 of BRANCH /P-ME003-H22A-008/B1,TEE,CSBT,CIRC,100,DIAM,100,DIAM,100,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-T100X100,,,,,,,,,,,,,,,,,,,,,95018,-5420,18800,95183,-5420,18800,0,0,0,0,0,0
=469800554/2056,=469784170/41472,STRT 6 of BRANCH /P-ME003-H22A-008/B1,STRT,STRA,CIRC,100,DIAM,100,DIAM,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR100,,,,,,,,,,,,,,,,,,,,,95183,-5420,18800,95650,-5420,18800,0,0,0,0,0,0
