=469784170/70071,STRT 1 of BRANCH /P-ME003-021/B9,1,=469784170/69965,1,=469784170/40581,,,,,,,,34,240.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40581,TEE 1 of BRANCH /P-ME003-021/B1,1,=469784170/70071,2,=469784170/69019,=469784170/40582,,,,,,,35,240.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40582,STRT 1 of BRANCH /P-ME003-021/B1,1,=469784170/40581,1,=469792362/15947,,,,,,,,36,160.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469792362/15947,BEND 1 of BRANCH /P-ME003-021/B1,1,=469784170/40582,1,=469784170/69960,,,,,,,,37,160.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469784170/69960,STRT 2 of BRANCH /P-ME003-021/B1,1,=469792362/15947,1,=469784170/63693,,,,,,,,38,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/63693,BEND 2 of BRANCH /P-ME003-021/B1,1,=469784170/69960,1,=469784170/63691,,,,,,,,39,160.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469784170/63691,STRT 3 of BRANCH /P-ME003-021/B1,1,=469784170/63693,1,=469784170/47133,,,,,,,,40,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/47133,DAMPER 1 of BRANCH /P-ME003-921/B1,1,=469784170/63691,1,=469792362/12842,,,,,,,,41,160.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469792362/12842,STRT 1 of BRANCH /P-ME003-021/B4,1,=469784170/47133,1,=469784170/40583,,,,,,,,42,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40583,BEND 1 of BRANCH /P-ME003-021/B4,1,=469792362/12842,1,=469792362/12843,,,,,,,,43,160.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469792362/12843,STRT 2 of BRANCH /P-ME003-021/B4,1,=469784170/40583,1,=469784170/40585,,,,,,,,44,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40585,TEE 1 of BRANCH /P-ME003-021/B4,1,=469792362/12843,2,=469784170/40629,=469784170/40586,,,,,,,45,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40586,STRT 3 of BRANCH /P-ME003-021/B4,1,=469784170/40585,1,=469784170/40587,,,,,,,,46,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469784170/40587,BEND 2 of BRANCH /P-ME003-021/B4,1,=469784170/40586,1,=469784170/40588,,,,,,,,47,80.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784170/40588,STRT 4 of BRANCH /P-ME003-021/B4,1,=469784170/40587,1,=469784170/40631,,,,,,,,48,80.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40631,FLEXIBLE 1 of BRANCH /P-ME003-021/B4,1,=469784170/40588,0,,,,,,,,,49,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784170/40629,STRT 1 of BRANCH /P-ME003-021/B3,1,=469784170/40585,1,=469784170/40630,,,,,,,,46,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469784170/40630,FLEXIBLE 1 of BRANCH /P-ME003-021/B3,1,=469784170/40629,0,,,,,,,,,47,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784170/69019,STRT 1 of BRANCH /P-ME003-021/B2,1,=469784170/40581,1,=469784170/40627,,,,,,,,36,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469784170/40627,FLEXIBLE 1 of BRANCH /P-ME003-021/B2,1,=469784170/69019,0,,,,,,,,,37,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784170/40647,FLEXIBLE 1 of BRANCH /P-ME003-072/B6,1,=469784170/40557,1,C=469784170/40647,,,,,,,,53,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
C=469784170/40647,STRT (=469784170/40647),1,=469784170/40647,0,,,,,,,,,54,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784170/40562,STRT 1 of BRANCH /P-ME003-H22A-007/B2,1,=469784170/40546,1,=469784170/62707,,,,,,,,55,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/62707,BEND 1 of BRANCH /P-ME003-H22A-007/B2,1,=469784170/40562,1,=469800554/2062,,,,,,,,56,300.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469800554/2062,STRT 2 of BRANCH /P-ME003-H22A-007/B2,1,=469784170/62707,1,=469784170/62708,,,,,,,,57,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/62708,BEND 2 of BRANCH /P-ME003-H22A-007/B2,1,=469800554/2062,1,=469792362/16984,,,,,,,,58,300.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469792362/16984,STRT 3 of BRANCH /P-ME003-H22A-007/B2,1,=469784170/62708,1,=469784170/62702,,,,,,,,59,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/62702,BEND 3 of BRANCH /P-ME003-H22A-007/B2,1,=469792362/16984,1,=469800554/2065,,,,,,,,60,300.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469800554/2065,STRT 4 of BRANCH /P-ME003-H22A-007/B2,1,=469784170/62702,1,=469784170/62701,,,,,,,,61,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/62701,BEND 4 of BRANCH /P-ME003-H22A-007/B2,1,=469800554/2065,1,=469800554/2151,,,,,,,,62,300.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469800554/2151,STRT 5 of BRANCH /P-ME003-H22A-007/B2,1,=469784170/62701,1,=469784170/69002,,,,,,,,63,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40641,FLEXIBLE 1 of BRANCH /P-ME003-072/B7,1,=469800554/2051,1,C=469784170/40641,,,,,,,,44,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
C=469784170/40641,STRT (=469784170/40641),1,=469784170/40641,0,,,,,,,,,45,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784170/41472,STRT 1 of BRANCH /P-ME003-021/B6,1,=469800554/2056,1,=469792362/12845,,,,,,,,45,240.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792362/12845,STRT 2 of BRANCH /P-ME003-021/B6,1,=469784170/41472,1,=469784170/40531,,,,,,,,46,240.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40531,TEE 1 of BRANCH /P-ME003-021/B6,1,=469792362/12845,2,=469784170/40638,=469800554/2068,,,,,,,47,240.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469800554/2068,STRT 3 of BRANCH /P-ME003-021/B6,1,=469784170/40531,1,=469800554/2070,,,,,,,,48,160.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469800554/2070,BEND 1 of BRANCH /P-ME003-021/B6,1,=469800554/2068,1,=469800554/2074,,,,,,,,49,160.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469800554/2074,STRT 4 of BRANCH /P-ME003-021/B6,1,=469800554/2070,1,=469800554/2071,,,,,,,,50,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469800554/2071,BEND 2 of BRANCH /P-ME003-021/B6,1,=469800554/2074,1,=469784170/40533,,,,,,,,51,160.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784170/40533,STRT 5 of BRANCH /P-ME003-021/B6,1,=469800554/2071,1,=469800554/2077,,,,,,,,52,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469800554/2077,BEND 3 of BRANCH /P-ME003-021/B6,1,=469784170/40533,1,=469800554/2082,,,,,,,,53,160.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469800554/2082,STRT 6 of BRANCH /P-ME003-021/B6,1,=469800554/2077,1,=469800554/2078,,,,,,,,54,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469800554/2078,BEND 4 of BRANCH /P-ME003-021/B6,1,=469800554/2082,1,=469800554/2080,,,,,,,,55,160.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469800554/2080,STRT 7 of BRANCH /P-ME003-021/B6,1,=469800554/2078,1,=469784170/47134,,,,,,,,56,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/69002,STRT 1 of BRANCH /P-ME003-H23AF/B1,1,=469800554/2151,1,=469792362/15945,,,,,,,,64,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792362/15945,BEND 1 of BRANCH /P-ME003-H23AF/B1,1,=469784170/69002,1,=469792362/15941,,,,,,,,65,300.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469792362/15941,BEND 2 of BRANCH /P-ME003-H23AF/B1,1,=469792362/15945,1,=469784170/69003,,,,,,,,66,300.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469784170/69003,STRT 2 of BRANCH /P-ME003-H23AF/B1,1,=469792362/15941,1,=469784170/40563,,,,,,,,67,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40563,TEE 1 of BRANCH /P-ME003-H23AF/B1,1,=469784170/69003,2,=469784170/40650,=469784170/40564,,,,,,,68,300.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40564,STRT 3 of BRANCH /P-ME003-H23AF/B1,1,=469784170/40563,1,=469784170/40565,,,,,,,,69,220.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469784170/40565,TEE 2 of BRANCH /P-ME003-H23AF/B1,1,=469784170/40564,2,=469784170/40653,=469784170/69000,,,,,,,70,220.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/69000,STRT 4 of BRANCH /P-ME003-H23AF/B1,1,=469784170/40565,1,=469784170/70790,,,,,,,,71,140.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469784170/70790,BEND 3 of BRANCH /P-ME003-H23AF/B1,1,=469784170/69000,1,=469784170/69013,,,,,,,,72,140.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784170/69013,STRT 5 of BRANCH /P-ME003-H23AF/B1,1,=469784170/70790,1,=469784170/70791,,,,,,,,73,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/70791,BEND 4 of BRANCH /P-ME003-H23AF/B1,1,=469784170/69013,1,=469784170/40566,,,,,,,,74,140.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784170/40566,STRT 6 of BRANCH /P-ME003-H23AF/B1,1,=469784170/70791,1,=469784170/40567,,,,,,,,75,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40567,BEND 5 of BRANCH /P-ME003-H23AF/B1,1,=469784170/40566,1,=469784170/47159,,,,,,,,76,140.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784170/47159,STRT 7 of BRANCH /P-ME003-H23AF/B1,1,=469784170/40567,1,=469784170/56048,,,,,,,,77,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40638,FLEXIBLE 1 of BRANCH /P-ME003-021/B7,1,=469784170/40531,1,C=469784170/40638,,,,,,,,48,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
C=469784170/40638,STRT (=469784170/40638),1,=469784170/40638,0,,,,,,,,,49,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784170/47134,DAMPER 1 of BRANCH /P-ME003-921/B2,1,=469800554/2080,1,=469792362/12846,,,,,,,,57,160.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469784170/40650,FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B4,1,=469784170/40563,1,C=469784170/40650,,,,,,,,69,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
C=469784170/40650,STRT (=469784170/40650),1,=469784170/40650,0,,,,,,,,,70,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784170/40653,FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B3,1,=469784170/40565,1,C=469784170/40653,,,,,,,,71,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
C=469784170/40653,STRT (=469784170/40653),1,=469784170/40653,0,,,,,,,,,72,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784170/56048,DAMPER 1 of BRANCH /P-ME003-H23AC/B1,1,=469784170/47159,1,=469784170/56049,,,,,,,,78,140.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469784170/56049,STRT 1 of BRANCH /P-ME003-H23AF/B2,1,=469784170/56048,1,=469784170/40573,,,,,,,,79,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40573,DAMPER 1 of BRANCH /P-ME003-H23AF/B2,1,=469784170/56049,1,=469784170/40572,,,,,,,,80,140.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469784170/40572,STRT 2 of BRANCH /P-ME003-H23AF/B2,1,=469784170/40573,1,=469784170/56056,,,,,,,,81,140.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/56056,TAPER 1 of BRANCH /P-ME003-H23AF/B2,1,=469784170/40572,1,=469784170/56061,,,,,,,,82,140.000,EXTRACT,,,,,ED4-1,42.000,2.560,,,,,,,,,,,,,
=469784170/56061,FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B2,1,=469784170/56056,0,,,,,,,,,83,140.000,EXTRACT,140 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469792362/12846,STRT 1 of BRANCH /P-ME003-021/B5,1,=469784170/47134,1,=469784170/40535,,,,,,,,58,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40535,BEND 1 of BRANCH /P-ME003-021/B5,1,=469792362/12846,1,=469792362/12847,,,,,,,,59,160.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469792362/12847,STRT 2 of BRANCH /P-ME003-021/B5,1,=469784170/40535,1,=469784170/40537,,,,,,,,60,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40537,TEE 1 of BRANCH /P-ME003-021/B5,1,=469792362/12847,2,=469784170/40634,=469784170/40539,,,,,,,61,160.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40539,STRT 3 of BRANCH /P-ME003-021/B5,1,=469784170/40537,1,=469784170/40538,,,,,,,,62,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469784170/40538,BEND 2 of BRANCH /P-ME003-021/B5,1,=469784170/40539,1,=469784170/40540,,,,,,,,63,80.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784170/40540,STRT 4 of BRANCH /P-ME003-021/B5,1,=469784170/40538,1,=469784170/40632,,,,,,,,64,80.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784170/40632,FLEXIBLE 1 of BRANCH /P-ME003-021/B5,1,=469784170/40540,0,,,,,,,,,65,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784170/40634,STRT 1 of BRANCH /P-ME003-021/B8,1,=469784170/40537,1,=469784170/40635,,,,,,,,62,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469784170/40635,FLEXIBLE 1 of BRANCH /P-ME003-021/B8,1,=469784170/40634,0,,,,,,,,,63,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784170/40644,FLEXIBLE 1 of BRANCH /P-ME003-072/B5,1,=469784170/40551,1,C=469784170/40644,,,,,,,,51,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
C=469784170/40644,STRT (=469784170/40644),1,=469784170/40644,0,,,,,,,,,52,80.000,EXTRACT,80 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784170/69865,STRT 1 of BRANCH /T-ME003-050/B1,1,=469784170/44576,1,=469784169/84613,,,,,,,,11,2110.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/84613,STRT 1 of BRANCH /T-ME003-001/B1,1,=469784170/69865,1,=469792361/42616,,,,,,,,12,2110.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/42616,TAPER 1 of BRANCH /T-ME003-001/B1,1,=469784169/84613,1,=469792361/42619,,,,,,,,13,2110.000,EXTRACT,,,,,ER4-1,42.000,1.267,0.000,,,,,,,,,,,,
=469792361/42619,STRT 2 of BRANCH /T-ME003-001/B1,1,=469792361/42616,1,=469784169/84614,,,,,,,,14,2110.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/84614,STRT 1 of BRANCH /T-ME003-001/B2,1,=469792361/42619,1,=469784169/90804,,,,,,,,15,2110.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90804,STRT 2 of BRANCH /T-ME003-001/B2,1,=469784169/84614,1,=469784169/90805,,,,,,,,16,2110.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90805,STRT 3 of BRANCH /T-ME003-001/B2,1,=469784169/90804,1,=469784169/90806,,,,,,,,17,2110.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90806,STRT 4 of BRANCH /T-ME003-001/B2,1,=469784169/90805,3,=469792361/37033,=469792361/42624,=469784169/90616,,,,,,18,2110.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90616,STRT 1 of BRANCH /P-ME003-001/B17,1,=469784169/90806,1,=469784169/90618,,,,,,,,19,690.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90618,BEND 1 of BRANCH /P-ME003-001/B17,1,=469784169/90616,1,=469792361/37818,,,,,,,,20,690.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469792361/37818,STRT 2 of BRANCH /P-ME003-001/B17,1,=469784169/90618,1,=469784169/90619,,,,,,,,21,690.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90619,BEND 2 of BRANCH /P-ME003-001/B17,1,=469792361/37818,1,=469792361/37819,,,,,,,,22,690.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469792361/37819,STRT 3 of BRANCH /P-ME003-001/B17,1,=469784169/90619,1,=469784169/90622,,,,,,,,23,690.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90622,DAMPER 1 of BRANCH /P-ME003-001/B17,1,=469792361/37819,1,=469792361/37820,,,,,,,,24,690.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469792361/37820,STRT 4 of BRANCH /P-ME003-001/B17,1,=469784169/90622,1,=469784169/90763,,,,,,,,25,690.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90763,BEND 3 of BRANCH /P-ME003-001/B17,1,=469792361/37820,1,=469784169/90766,,,,,,,,26,690.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784169/90766,STRT 5 of BRANCH /P-ME003-001/B17,1,=469784169/90763,1,=469784169/90764,,,,,,,,27,690.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/90764,BEND 4 of BRANCH /P-ME003-001/B17,1,=469784169/90766,1,=469784169/90759,,,,,,,,28,690.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
=469784169/90759,STRT 6 of BRANCH /P-ME003-001/B17,1,=469784169/90764,1,=469784169/90620,,,,,,,,29,690.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/42624,STRT 1 of BRANCH /P-ME003-001/B8,1,=469784169/90806,1,=469784169/94871,,,,,,,,19,780.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469784169/94871,BEND 1 of BRANCH /P-ME003-001/B8,1,=469792361/42624,1,=469784169/90517,,,,,,,,20,780.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469792361/37033,DAMPER 1 of BRANCH /P-ME003-901/B1,1,=469784169/90806,1,=469784169/93058,,,,,,,,19,640.000,EXTRACT,,,,,A-15G,0,,,,,,,,,ED5-3,B,,,,
=469784169/90620,DAMPER 1 of BRANCH /P-ME003-901/B3,1,=469784169/90759,1,=469784169/90624,,,,,,,,30,690.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469784169/90624,BEND 1 of BRANCH /P-ME003-001/B9,1,=469784169/90620,1,=469784169/94606,,,,,,,,31,690.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784169/94606,STRT 1 of BRANCH /P-ME003-001/B9,1,=469784169/90624,1,=469784169/95463,,,,,,,,32,690.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/95463,BEND 2 of BRANCH /P-ME003-001/B9,1,=469784169/94606,1,=469784169/90755,,,,,,,,33,690.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784169/90755,FLEXIBLE 1 of BRANCH /P-ME003-001/B9,1,=469784169/95463,0,,,,,,,,,34,690.000,EXTRACT,690 (Suction),,,,,,,,,SUCTION,0.5,,,,,,,,,
=469784169/93058,STRT 1 of BRANCH /P-ME003-001/B5,1,=469792361/37033,1,=469792361/37037,,,,,,,,20,640.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/37037,BEND 1 of BRANCH /P-ME003-001/B5,1,=469784169/93058,1,=469792361/37042,,,,,,,,21,640.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469792361/37042,STRT 2 of BRANCH /P-ME003-001/B5,1,=469792361/37037,1,=469784169/101936,,,,,,,,22,640.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/101936,DAMPER 1 of BRANCH /P-ME003-001/B5,1,=469792361/37042,1,=469784169/101937,,,,,,,,23,640.000,EXTRACT,,,,,A-15G,0,,,,,,,,,,,,,,
=469784169/101937,STRT 3 of BRANCH /P-ME003-001/B5,1,=469784169/101936,1,=469784169/94848,,,,,,,,24,640.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94848,BEND 2 of BRANCH /P-ME003-001/B5,1,=469784169/101937,1,=469784169/94852,,,,,,,,25,640.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469784169/94852,STRT 4 of BRANCH /P-ME003-001/B5,1,=469784169/94848,1,=469784169/94849,,,,,,,,26,640.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94849,BEND 3 of BRANCH /P-ME003-001/B5,1,=469784169/94852,1,=469784169/94846,,,,,,,,27,640.000,EXTRACT,,,,,,15.000,1.000,,,,,,,,,,,,,
=469784169/94846,STRT 5 of BRANCH /P-ME003-001/B5,1,=469784169/94849,1,=469784169/94855,,,,,,,,28,640.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94855,TEE 1 of BRANCH /P-ME003-001/B5,1,=469784169/94846,2,=469784169/94866,=469784169/94859,,,,,,,29,640.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94859,TAPER 1 of BRANCH /P-ME003-001/B5,1,=469784169/94855,1,=469784169/94862,,,,,,,,30,320.000,EXTRACT,,,,,ED4-1,42.000,0.391,,,,,,,,ED5-3,S,,,,
=469784169/94862,STRT 6 of BRANCH /P-ME003-001/B5,1,=469784169/94859,1,=469784169/94864,,,,,,,,31,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94864,BEND 4 of BRANCH /P-ME003-001/B5,1,=469784169/94862,1,=469792361/36937,,,,,,,,32,320.000,EXTRACT,,,,,,90.000,1.000,,,,,,,,,,,,,
=469784169/94866,STRT 1 of BRANCH /P-ME003-001/B6,1,=469784169/94855,1,=469784169/94868,,,,,,,,30,320.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469784169/94868,BEND 1 of BRANCH /P-ME003-001/B6,1,=469784169/94866,1,=469792361/39888,,,,,,,,31,320.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/39888,STRT 2 of BRANCH /P-ME003-001/B6,1,=469784169/94868,1,=469784169/94869,,,,,,,,32,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469784169/94869,BEND 2 of BRANCH /P-ME003-001/B6,1,=469792361/39888,1,=469792361/37050,,,,,,,,33,320.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/37050,STRT 3 of BRANCH /P-ME003-001/B6,1,=469784169/94869,1,=469792361/37048,,,,,,,,34,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/37048,TEE 1 of BRANCH /P-ME003-001/B6,1,=469792361/37050,2,=469792361/37052,=469792361/37051,,,,,,,35,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/37051,STRT 4 of BRANCH /P-ME003-001/B6,1,=469792361/37048,1,=469784169/93931,,,,,,,,36,240.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469792361/36937,STRT 1 of BRANCH /P-ME003-001/B3,1,=469784169/94864,1,=469792361/36964,,,,,,,,33,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/36964,BEND 1 of BRANCH /P-ME003-001/B3,1,=469792361/36937,1,=469792361/37811,,,,,,,,34,320.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/37811,STRT 2 of BRANCH /P-ME003-001/B3,1,=469792361/36964,1,=469792361/36965,,,,,,,,35,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/36965,BEND 2 of BRANCH /P-ME003-001/B3,1,=469792361/37811,1,=469792361/36954,,,,,,,,36,320.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/36954,STRT 3 of BRANCH /P-ME003-001/B3,1,=469792361/36965,1,=469792361/36967,,,,,,,,37,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/36967,BEND 3 of BRANCH /P-ME003-001/B3,1,=469792361/36954,1,=469792361/37812,,,,,,,,38,320.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/37812,STRT 4 of BRANCH /P-ME003-001/B3,1,=469792361/36967,1,=469792361/36968,,,,,,,,39,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/36968,BEND 4 of BRANCH /P-ME003-001/B3,1,=469792361/37812,1,=469792361/37813,,,,,,,,40,320.000,EXTRACT,,,,,,45.000,1.000,,,,,,,,,,,,,
=469792361/37813,STRT 5 of BRANCH /P-ME003-001/B3,1,=469792361/36968,1,=469792361/36952,,,,,,,,41,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/36952,TEE 1 of BRANCH /P-ME003-001/B3,1,=469792361/37813,2,=469792361/37004,=469792361/36970,,,,,,,42,320.000,EXTRACT,,,,,,,,,,,,,,,,,,,,
=469792361/36970,STRT 6 of BRANCH /P-ME003-001/B3,1,=469792361/36952,1,=469792361/37028,,,,,,,,43,160.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,S,,,,
=469792361/37052,STRT 1 of BRANCH /P-ME003-001/B7,1,=469792361/37048,1,=469792361/37054,,,,,,,,36,80.000,EXTRACT,,,,,,,,,,,,,,,ED5-3,B,,,,
=469792361/37054,BEND 1 of BRANCH /P-ME003-001/B7,1,=469792361/37052,1,=469792361/37055,,,,,,,,37,80.000,EXTRACT,,,,,,30.000,1.000,,,,,,,,,,,,,
