=469784170/40582,STRT 1 of BRANCH /P-ME003-021/B1,,=469784170/40581,,,,,,,,,,,160,,,5.7,-50.1,7.2
=469784170/40627,FLEXIBLE 1 of BRANCH /P-ME003-021/B2,,=469784170/69019,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/69019,STRT 1 of BRANCH /P-ME003-021/B2,,=469784170/40581,,,,,,,,,,,80,,,2.8,-3,0.6
=469784170/40581,TEE 1 of BRANCH /P-ME003-021/B1,,=469784170/70071,,,,,,,,,,,240,,,8.5,-50.9,0.8
=469784170/70071,STRT 1 of BRANCH /P-ME003-021/B9,,=469784170/69965,,,,,,,,,,,240,,,8.5,-53.8,3
=469784170/69965,STRT 6 of BRANCH /P-ME003-H22A-003/B1,,=469784170/40579,,,,,,,,,,,240,,,8.5,-57.2,3.3
=469784170/40624,FLEXIBLE 1 of BRANCH /P-ME003-H22A-003/B2,,=469784170/69018,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/69018,STRT 1 of BRANCH /P-ME003-H22A-003/B2,,=469784170/40579,,,,,,,,,,,80,,,2.8,-3,0.6
=469784170/40579,TEE 1 of BRANCH /P-ME003-H22A-003/B1,,=469784170/70047,,,,,,,,,,,320,,,11.3,-58.6,1.4
=469784170/70047,STRT 5 of BRANCH /P-ME003-H22A-003/B1,,=469784170/44523,,,,,,,,,,,320,,,11.3,-93.1,34.6
=469784170/44523,BEND 4 of BRANCH /P-ME003-H22A-003/B1,,=469784170/70046,,,,,,,,,,,320,,,11.3,-93.1,0
=469784170/70046,STRT 4 of BRANCH /P-ME003-H22A-003/B1,,=469784170/62716,,,,,,,,,,,320,,,11.3,-99.8,6.6
=469784170/62716,BEND 3 of BRANCH /P-ME003-H22A-003/B1,,=469792362/17882,,,,,,,,,,,320,,,11.3,-99.8,0
=469792362/17882,STRT 3 of BRANCH /P-ME003-H22A-003/B1,,=469792362/17887,,,,,,,,,,,320,,,11.3,-115.8,16
=469792362/17887,BEND 2 of BRANCH /P-ME003-H22A-003/B1,,=469792362/17890,,,,,,,,,,,320,,,11.3,-115.8,0
=469792362/17890,STRT 2 of BRANCH /P-ME003-H22A-003/B1,,=469792362/17886,,,,,,,,,,,320,,,11.3,-121.7,5.9
=469792362/17886,BEND 1 of BRANCH /P-ME003-H22A-003/B1,,=469784170/69964,,,,,,,,,,,320,,,11.3,-121.7,0
=469784170/69964,STRT 1 of BRANCH /P-ME003-H22A-003/B1,,=469784170/62628,,,,,,,,,,,320,,,11.3,-125.1,3.5
=469784170/62628,TEE 1 of BRANCH /P-ME003-H22A-002/B1,,=469784170/69934,,,,,,,,,,,640,,,8.8,-141.2,0.7
=469784170/69934,STRT 4 of BRANCH /P-ME003-H22A-002/B1,,=469800554/2173,,,,,,,,,,,640,,,8.8,-143.6,2.4
=469800554/2173,BEND 3 of BRANCH /P-ME003-H22A-002/B1,,=469784170/69933,,,,,,,,,,,640,,,8.8,-143.6,0
=469784170/69933,STRT 3 of BRANCH /P-ME003-H22A-002/B1,,=469800554/2172,,,,,,,,,,,640,,,8.8,-144.3,0.8
=469800554/2172,BEND 2 of BRANCH /P-ME003-H22A-002/B1,,=469784170/69932,,,,,,,,,,,640,,,8.8,-144.3,0
=469784170/69932,STRT 2 of BRANCH /P-ME003-H22A-002/B1,,=469784170/62622,,,,,,,,,,,640,,,8.8,-152,7.7
=469784170/62622,BEND 1 of BRANCH /P-ME003-H22A-002/B1,,=469784170/69937,,,,,,,,,,,640,,,8.8,-152,0
=469784170/69937,STRT 1 of BRANCH /P-ME003-H22A-002/B1,,=469784170/47367,,,,,,,,,,,640,,,8.8,-152.9,0.9
=469784170/47367,DAMPER 1 of BRANCH /P-ME003-H22A-901/B2,,=469784170/62615,,,,,,,,,,,640,,,8.8,-177.6,24.7
=469784170/62615,BEND 2 of BRANCH /P-ME003-H22A-001/B1,,=469792362/15884,,,,,,,,,,,640,,,8.8,-177.6,0
=469792362/15884,STRT 2 of BRANCH /P-ME003-H22A-001/B1,,=469792362/15881,,,,,,,,,,,640,,,8.8,-178.2,0.6
=469792362/15881,BEND 1 of BRANCH /P-ME003-H22A-001/B1,,=469792362/15886,,,,,,,,,,,640,,,8.8,-178.2,0
=469792362/15886,DAMPER 1 of BRANCH /P-ME003-H22A-001/B1,,=469784170/62613,,,,,,,,,,,640,,,8.8,-202.5,24.3
=469784170/62613,STRT 1 of BRANCH /P-ME003-H22A-001/B1,,=469784170/69924,,,,,,,,,,,640,,,8.8,-203.9,1.4
=469784170/69924,STRT 2 of BRANCH /T-ME003-022/B1,,=469784170/69868,,,,,,,,,,,3530,,,50,-458.2,8.6
=469784170/69868,STRT 1 of BRANCH /T-ME003-022/B1,,=469784170/44669,,,,,,,,,,,3530,,,8.2,-458.9,0.8
=469784170/44669,STRT 1 of BRANCH /T-AR007-H22-901/B2,,=469792363/4470,,,,,,,,,,,3530,,,8.2,-459.5,0.6
=469792363/4470,STRT 1 of BRANCH /T-ME003-H32AL/B1,,=469784171/31119,,,,,,,,,,,3530,,,8.2,-462.6,3.1
=469792363/4284,FLEXIBLE 1 of BRANCH /P-ME003-H32AF/B2,,=469784171/21391,,,,,,,,,,,190,,,2.6,-2.1,2.1
=469784171/21391,TAPER 1 of BRANCH /P-ME003-H32AF/B2,,=469784171/31063,,,,,,,,,,,190,,,6.7,-14.4,12.4
=469784171/31063,STRT 2 of BRANCH /P-ME003-H32AF/B2,,=469784171/21388,,,,,,,,,,,190,,,6.7,-15.3,0.9
=469784171/21388,DAMPER 1 of BRANCH /P-ME003-H32AF/B2,,=469792363/4486,,,,,,,,,,,190,,,6.7,-29.8,14.5
=469792363/4486,STRT 1 of BRANCH /P-ME003-H32AF/B2,,=469784171/21386,,,,,,,,,,,190,,,6.7,-32.5,2.7
=469784171/21386,DAMPER 1 of BRANCH /P-ME003-H32AC/B1,,=469784171/31062,,,,,,,,,,,190,,,6.7,-47.4,14.9
=469784171/31062,STRT 2 of BRANCH /P-ME003-H32AF/B1,,=469792363/4482,,,,,,,,,,,190,,,6.7,-57.3,9.9
=469792363/4482,BEND 1 of BRANCH /P-ME003-H32AF/B1,,=469784171/41736,,,,,,,,,,,190,,,6.7,-57.3,0
=469784171/41736,STRT 1 of BRANCH /P-ME003-H32AF/B1,,=469792363/7579,,,,,,,,,,,190,,,6.7,-58.7,1.4
=469792363/7579,STRT 1 of BRANCH /T-ME003-H32AF/B2,,=469784171/31119,,,,,,,,,,,190,,,6.3,407.6,-466.2
=469784171/31119,STRT 2 of BRANCH /T-ME003-H32AF/B1,,=469784171/31930,,,,,,,,,,,3720,,,8.6,-466.7,4
=469784171/31930,STRT 1 of BRANCH /T-ME003-H32AC/B1,,=469784171/41733,,,,,,,,,,,3720,,,8.6,-466.8,0.1
=469784171/41733,TRNS 1 of BRANCH /T-ME003-H32AC/B1,,=469784171/25517,,,,,,,,,,,3720,,,4.8,-467,0.1
=469784171/25517,5121101030_EF-3,,,,,,,,,,,,,3720,,,0,0,0
C=469784171/25517,STRT (=469784171/25517),,=469784171/25517,,,,,,,,,,,3720,,,6.2,23.2,23.2
